entity_id,segment_id,horizon_y,event_era,missing_count,population_bin,gdp_bin,energy_per_capita_bin,energy_per_gdp_bin,electricity_demand_per_capita_bin,carbon_intensity_elec_bin,fossil_share_energy_bin,renewables_share_energy_bin,low_carbon_share_energy_bin,energy_cons_change_pct_bin,fossil_cons_change_pct_bin,renewables_cons_change_pct_bin,fossil_share_elec_bin,renewables_share_elec_bin,low_carbon_share_elec_bin,fossil_share_energy_chg1_bin,renewables_share_energy_chg1_bin,energy_cons_change_pct_std5_bin,fossil_share_energy_std5_bin,slice_hard_transition,target_fossil_share_rebound_next,row_id
1965158431155843812,1,2,2,0,9,9,7,10,7,4,3,3,8,2,2,4,3,4,8,4,6,8,5,0,0,14837
1965158431155843812,1,2,2,0,9,9,7,10,7,4,3,4,8,1,1,11,3,4,8,4,9,8,3,0,0,14838
1965158431155843812,1,2,2,0,9,9,6,10,6,4,2,3,9,0,0,0,3,4,8,0,1,7,7,0,0,14839
1965158431155843812,1,2,2,0,9,8,6,10,6,3,2,3,9,0,0,0,3,3,8,0,2,8,10,0,0,14840
1965158431155843812,1,2,3,0,9,8,6,10,6,4,2,4,9,7,10,10,3,4,8,11,8,8,10,0,0,14841
1965158431155843812,1,2,3,0,9,8,6,9,6,3,2,4,9,0,0,9,2,4,9,0,9,8,10,0,0,14842
2672651577135873113,1,2,1,8,3,3,4,2,5,0,-1,-1,-1,1,-1,-1,1,11,10,-1,-1,8,-1,0,0,14846
2672651577135873113,1,2,1,8,3,3,4,2,5,0,-1,-1,-1,3,-1,-1,0,11,11,-1,-1,8,-1,0,0,14847
2672651577135873113,1,2,1,8,3,3,3,2,5,0,-1,-1,-1,0,-1,-1,0,11,11,-1,-1,10,-1,0,1,14848
2672651577135873113,1,2,1,8,3,3,4,2,5,0,-1,-1,-1,9,-1,-1,0,11,11,-1,-1,9,-1,0,1,14849
2672651577135873113,1,2,1,8,3,3,4,2,5,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,10,-1,0,1,14850
2672651577135873113,1,2,1,8,3,3,4,2,5,1,-1,-1,-1,3,-1,-1,1,11,10,-1,-1,10,-1,0,0,14851
2672651577135873113,1,2,1,8,3,3,4,2,5,2,-1,-1,-1,7,-1,-1,2,10,9,-1,-1,10,-1,0,1,14852
2672651577135873113,1,2,1,8,3,3,4,2,5,1,-1,-1,-1,3,-1,-1,1,10,10,-1,-1,8,-1,0,1,14853
2672651577135873113,1,2,1,8,3,4,5,3,5,2,-1,-1,-1,11,-1,-1,2,9,9,-1,-1,9,-1,0,0,14854
2672651577135873113,1,2,1,8,3,4,5,3,6,2,-1,-1,-1,6,-1,-1,2,10,9,-1,-1,9,-1,0,0,14855
2672651577135873113,1,2,2,8,3,4,4,2,6,1,-1,-1,-1,0,-1,-1,1,11,10,-1,-1,10,-1,0,1,14856
2672651577135873113,1,2,2,8,3,4,5,2,6,2,-1,-1,-1,9,-1,-1,1,10,10,-1,-1,10,-1,0,0,14857
2672651577135873113,1,2,2,8,3,4,5,2,6,2,-1,-1,-1,8,-1,-1,2,10,9,-1,-1,9,-1,0,0,14858
2672651577135873113,1,2,2,8,3,4,5,2,6,1,-1,-1,-1,1,-1,-1,1,10,10,-1,-1,6,-1,0,0,14859
2672651577135873113,1,2,2,8,3,4,4,1,6,1,-1,-1,-1,1,-1,-1,0,11,11,-1,-1,6,-1,0,0,14860
2672651577135873113,1,2,2,8,3,4,5,2,6,1,-1,-1,-1,8,-1,-1,1,11,10,-1,-1,6,-1,0,0,14861
2672651577135873113,1,2,3,8,3,4,5,2,7,1,-1,-1,-1,4,-1,-1,0,11,11,-1,-1,5,-1,0,0,14862
2672651577135873113,1,2,3,8,3,4,4,1,6,0,-1,-1,-1,1,-1,-1,0,11,11,-1,-1,5,-1,0,0,14863
8674985933942210479,1,2,0,6,11,11,11,10,-1,-1,5,5,6,4,3,8,5,5,6,-1,-1,-1,-1,0,0,14867
8674985933942210479,1,2,0,4,11,11,11,10,-1,-1,5,5,6,3,3,4,5,5,6,3,5,-1,-1,0,1,14868
8674985933942210479,1,2,0,2,11,11,11,10,-1,-1,5,5,6,5,6,2,5,5,6,9,2,0,3,0,0,14869
8674985933942210479,1,2,0,2,11,11,11,10,-1,-1,5,5,6,5,6,7,5,5,6,5,8,0,2,0,0,14870
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,5,6,2,5,5,6,7,2,0,2,0,0,14871
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,5,5,8,5,5,6,2,8,0,3,0,1,14872
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,6,7,6,5,5,6,7,7,0,3,0,1,14873
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,4,5,5,5,5,6,9,6,0,3,0,0,14874
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,4,4,2,5,5,6,5,2,0,3,0,0,14875
8674985933942210479,1,2,0,2,11,11,11,9,-1,-1,5,5,6,5,5,3,5,5,6,3,3,0,2,0,1,14876
8674985933942210479,1,2,1,0,11,11,11,9,11,7,5,5,6,5,7,1,5,5,6,9,2,0,2,0,0,14877
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,4,6,2,2,1,5,4,6,8,2,1,2,0,0,14878
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,5,6,5,5,9,5,4,6,3,8,1,3,0,0,14879
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,5,6,4,4,6,5,5,6,7,7,1,3,0,1,14880
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,5,6,5,6,5,5,4,6,7,3,1,2,0,0,14881
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,5,6,3,4,6,5,4,6,7,6,1,2,0,0,14882
8674985933942210479,1,2,1,0,11,11,11,8,11,7,5,5,6,3,3,8,5,5,6,3,8,0,2,0,0,14883
8674985933942210479,1,2,1,0,11,11,11,7,11,7,5,5,6,5,6,4,5,4,6,8,2,0,2,0,0,14884
8674985933942210479,1,2,1,0,11,11,11,7,11,6,5,5,6,2,1,9,5,5,6,2,9,1,4,0,0,14885
8674985933942210479,1,2,1,0,11,11,11,7,11,6,4,6,7,1,0,7,5,5,6,2,9,2,6,0,0,14886
8674985933942210479,1,2,2,0,11,11,11,7,11,6,4,6,7,6,7,6,5,5,6,8,6,3,6,0,0,14887
8674985933942210479,1,2,2,0,11,11,11,7,11,6,4,7,7,3,2,8,5,5,6,2,10,3,6,0,0,14888
8674985933942210479,1,2,2,0,11,11,11,7,11,5,4,7,7,2,2,3,5,5,6,7,4,3,5,0,0,14889
8674985933942210479,1,2,2,0,11,11,11,7,11,5,4,7,7,6,6,7,5,5,6,4,7,4,4,0,0,14890
8674985933942210479,1,2,2,0,11,11,11,7,11,5,4,7,7,4,5,5,5,5,6,5,7,2,4,0,0,14891
8674985933942210479,1,2,2,0,11,11,11,6,11,5,4,7,7,3,3,5,5,5,6,4,7,1,2,0,0,14892
8674985933942210479,1,2,3,0,11,11,10,6,11,5,4,7,7,3,3,7,5,6,7,2,9,1,4,0,0,14893
8674985933942210479,1,2,3,0,11,11,10,6,11,4,4,7,7,4,3,7,4,6,7,2,9,0,6,0,0,14894
9032667470136887330,1,2,1,0,8,5,6,11,4,11,8,4,3,6,6,5,8,4,3,5,6,5,3,0,0,14898
9032667470136887330,1,2,1,0,8,5,6,11,4,11,8,4,3,4,4,5,7,5,4,5,6,6,2,0,0,14899
9032667470136887330,1,2,1,0,8,5,6,11,4,11,8,4,3,6,6,5,7,5,4,7,4,5,2,0,0,14900
9032667470136887330,1,2,1,0,8,5,6,11,4,11,8,4,3,0,0,8,6,6,5,2,9,8,3,0,0,14901
9032667470136887330,1,2,1,0,8,6,6,11,4,11,8,4,3,4,5,1,7,5,4,9,2,5,3,0,0,14902
9032667470136887330,1,2,1,0,8,6,6,11,4,11,8,4,3,4,5,6,6,6,5,5,7,5,3,0,1,14903
9032667470136887330,1,2,1,0,8,6,5,11,4,11,8,4,3,1,0,1,7,5,4,8,2,6,3,0,0,14904
9032667470136887330,1,2,1,0,8,6,6,11,4,11,8,4,3,8,9,7,7,5,4,5,6,7,2,0,0,14905
9032667470136887330,1,2,1,0,8,6,5,10,4,11,9,3,2,1,1,0,7,4,4,10,1,6,4,0,0,14906
9032667470136887330,1,2,1,0,8,6,5,10,4,11,8,4,3,4,3,11,7,5,4,2,10,6,4,0,0,14907
9032667470136887330,1,2,2,0,8,6,5,10,4,11,8,5,3,4,3,10,7,6,5,2,9,6,5,0,0,14908
9032667470136887330,1,2,2,0,9,7,5,10,4,11,9,4,2,7,9,0,7,5,4,10,1,5,5,0,0,14909
9032667470136887330,1,2,2,0,9,7,5,10,4,11,8,4,3,3,3,7,7,5,4,4,8,4,5,0,0,14910
9032667470136887330,1,2,2,0,9,7,5,9,4,11,8,4,3,4,4,3,7,5,4,7,3,1,4,0,0,14911
9032667470136887330,1,2,2,0,9,7,5,9,4,11,8,4,3,7,7,3,7,5,4,8,3,2,4,0,0,14912
9032667470136887330,1,2,2,0,9,7,5,8,4,11,8,4,3,1,1,3,7,5,4,5,6,4,2,0,0,14913
9032667470136887330,1,2,3,0,9,7,5,8,4,11,8,4,3,1,1,8,7,5,4,3,8,3,2,0,0,14914
6360417841869792794,1,2,1,10,0,-1,3,-1,3,5,-1,-1,-1,1,-1,-1,5,7,6,-1,-1,9,-1,0,1,14919
6360417841869792794,1,2,1,10,0,-1,3,-1,3,5,-1,-1,-1,11,-1,-1,6,6,5,-1,-1,9,-1,0,0,14920
6360417841869792794,1,2,1,10,0,-1,3,-1,3,5,-1,-1,-1,9,-1,-1,6,6,5,-1,-1,8,-1,0,0,14921
6360417841869792794,1,2,1,10,0,-1,3,-1,3,6,-1,-1,-1,8,-1,-1,6,6,5,-1,-1,8,-1,0,0,14922
6360417841869792794,1,2,1,10,0,-1,3,-1,3,5,-1,-1,-1,10,-1,-1,6,7,6,-1,-1,8,-1,0,1,14923
6360417841869792794,1,2,1,10,0,-1,3,-1,3,5,-1,-1,-1,4,-1,-1,6,7,5,-1,-1,7,-1,0,1,14924
6360417841869792794,1,2,1,10,0,-1,3,-1,3,6,-1,-1,-1,3,-1,-1,7,6,5,-1,-1,5,-1,0,0,14925
6360417841869792794,1,2,1,10,0,-1,3,-1,3,6,-1,-1,-1,5,-1,-1,7,6,4,-1,-1,4,-1,0,0,14926
6360417841869792794,1,2,1,10,0,-1,3,-1,3,6,-1,-1,-1,3,-1,-1,7,6,4,-1,-1,4,-1,0,0,14927
6360417841869792794,1,2,1,10,0,-1,4,-1,3,6,-1,-1,-1,11,-1,-1,7,6,4,-1,-1,10,-1,0,0,14928
6360417841869792794,1,2,2,10,0,-1,3,-1,3,5,-1,-1,-1,0,-1,-1,6,6,5,-1,-1,11,-1,0,0,14929
6360417841869792794,1,2,2,10,0,-1,3,-1,3,5,-1,-1,-1,0,-1,-1,6,7,5,-1,-1,11,-1,0,1,14930
6360417841869792794,1,2,2,10,0,-1,4,-1,3,5,-1,-1,-1,11,-1,-1,6,6,5,-1,-1,11,-1,0,1,14931
6360417841869792794,1,2,2,10,0,-1,3,-1,3,6,-1,-1,-1,0,-1,-1,7,6,4,-1,-1,11,-1,0,0,14932
6360417841869792794,1,2,2,10,0,-1,3,-1,3,8,-1,-1,-1,8,-1,-1,8,4,3,-1,-1,11,-1,0,0,14933
6360417841869792794,1,2,2,10,0,-1,3,-1,3,7,-1,-1,-1,5,-1,-1,7,5,4,-1,-1,10,-1,0,0,14934
6360417841869792794,1,2,3,10,0,-1,4,-1,3,6,-1,-1,-1,3,-1,-1,7,5,4,-1,-1,10,-1,0,0,14935
6360417841869792794,1,2,3,10,0,-1,4,-1,3,7,-1,-1,-1,11,-1,-1,7,5,4,-1,-1,9,-1,0,0,14936
6477556230680166394,1,2,1,0,8,8,7,9,6,2,2,10,9,8,9,5,1,10,10,9,2,4,6,0,1,14940
6477556230680166394,1,2,1,0,8,8,7,10,6,2,2,10,9,8,10,2,2,10,9,11,0,4,7,0,0,14941
6477556230680166394,1,2,1,0,8,8,7,10,6,2,3,10,8,3,4,3,2,10,9,9,2,4,8,0,0,14942
6477556230680166394,1,2,1,0,8,8,7,10,6,2,2,10,9,0,0,4,2,10,9,0,11,7,8,0,0,14943
6477556230680166394,1,2,1,0,8,8,7,10,6,2,2,10,9,10,11,8,2,10,9,2,9,8,8,0,0,14944
6477556230680166394,1,2,1,0,8,8,7,9,7,2,2,10,9,7,6,7,1,10,10,1,10,8,9,0,0,14945
6477556230680166394,1,2,1,0,8,8,8,9,7,2,2,10,9,10,11,6,1,10,10,10,1,8,9,0,0,14946
6477556230680166394,1,2,1,0,8,9,8,9,7,2,2,10,9,7,9,4,1,10,10,9,1,8,6,0,0,14947
6477556230680166394,1,2,1,0,8,9,8,9,7,2,2,10,9,6,6,5,1,10,10,4,7,4,5,0,1,14948
6477556230680166394,1,2,1,0,9,9,8,9,7,2,2,10,9,4,6,3,1,10,9,9,1,3,6,0,0,14949
6477556230680166394,1,2,2,0,9,9,7,8,7,2,2,10,9,1,1,1,2,10,9,10,1,6,6,0,1,14950
6477556230680166394,1,2,2,0,9,9,8,8,7,2,2,10,9,8,8,7,2,10,9,3,8,5,6,0,1,14951
6477556230680166394,1,2,2,0,9,9,8,8,7,2,3,10,8,7,9,3,2,10,9,10,1,4,7,0,1,14952
6477556230680166394,1,2,2,0,9,9,8,8,7,2,3,10,8,2,2,3,2,9,9,4,7,5,6,0,0,14953
6477556230680166394,1,2,2,0,9,9,7,8,6,3,3,10,8,2,2,3,3,9,8,5,6,5,5,0,0,14954
6477556230680166394,1,2,2,0,9,9,7,8,7,3,3,9,8,1,1,2,3,9,8,9,1,5,5,0,0,14955
6477556230680166394,1,2,3,0,9,8,7,9,6,3,3,9,8,0,0,0,3,9,8,11,0,5,7,0,0,14956
6477556230680166394,1,2,3,0,9,8,7,10,6,3,3,10,8,2,1,7,3,9,8,0,11,2,7,0,0,14957
-4753646002287799529,1,2,1,10,0,-1,6,-1,8,7,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,14961
-4753646002287799529,1,2,1,10,0,-1,6,-1,8,9,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,11,-1,0,0,14962
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,8,-1,-1,-1,8,-1,-1,10,1,1,-1,-1,11,-1,0,0,14963
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,8,-1,-1,-1,9,-1,-1,10,1,1,-1,-1,11,-1,0,0,14964
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,9,-1,-1,-1,8,-1,-1,10,1,1,-1,-1,11,-1,0,0,14965
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,10,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,1,-1,0,0,14966
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,8,-1,-1,-1,10,-1,-1,10,1,1,-1,-1,1,-1,0,0,14967
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,9,-1,-1,-1,7,-1,-1,10,1,1,-1,-1,2,-1,0,0,14968
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,9,-1,-1,-1,9,-1,-1,10,1,1,-1,-1,2,-1,0,0,14969
-4753646002287799529,1,2,1,10,0,-1,6,-1,9,10,-1,-1,-1,8,-1,-1,10,1,1,-1,-1,2,-1,0,0,14970
-4753646002287799529,1,2,2,10,0,-1,6,-1,9,8,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,2,-1,0,0,14971
-4753646002287799529,1,2,2,10,0,-1,6,-1,9,10,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,1,-1,0,0,14972
-4753646002287799529,1,2,2,10,0,-1,6,-1,9,8,-1,-1,-1,3,-1,-1,10,1,1,-1,-1,3,-1,0,0,14973
-4753646002287799529,1,2,2,10,0,-1,6,-1,9,8,-1,-1,-1,3,-1,-1,10,1,1,-1,-1,1,-1,0,0,14974
-4753646002287799529,1,2,2,10,0,-1,6,-1,8,8,-1,-1,-1,5,-1,-1,10,1,1,-1,-1,0,-1,0,0,14975
-4753646002287799529,1,2,2,10,0,-1,6,-1,8,9,-1,-1,-1,4,-1,-1,10,1,1,-1,-1,0,-1,0,0,14976
-4753646002287799529,1,2,3,10,0,-1,6,-1,9,7,-1,-1,-1,5,-1,-1,10,1,1,-1,-1,0,-1,0,0,14977
-4753646002287799529,1,2,3,10,0,-1,6,-1,8,8,-1,-1,-1,1,-1,-1,10,1,1,-1,-1,3,-1,0,0,14978
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,14982
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,14983
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,8,-1,-1,-1,3,-1,-1,10,1,1,-1,-1,11,-1,0,0,14984
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,8,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,14985
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,11,-1,0,0,14986
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,2,-1,-1,10,1,1,-1,-1,11,-1,0,0,14987
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,9,-1,-1,10,1,1,-1,-1,8,-1,0,0,14988
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,8,-1,-1,-1,1,-1,-1,10,1,1,-1,-1,8,-1,0,0,14989
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,11,-1,0,0,14990
-9214366158247265321,1,2,1,10,0,-1,11,-1,10,9,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,14991
-9214366158247265321,1,2,2,10,0,-1,11,-1,10,8,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,14992
-9214366158247265321,1,2,2,10,0,-1,11,-1,10,9,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,14993
-9214366158247265321,1,2,2,10,0,-1,11,-1,10,8,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,14994
-9214366158247265321,1,2,2,10,0,-1,10,-1,10,9,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,14995
-9214366158247265321,1,2,2,10,0,-1,11,-1,10,8,-1,-1,-1,11,-1,-1,9,2,2,-1,-1,11,-1,0,0,14996
-9214366158247265321,1,2,2,10,0,-1,11,-1,10,8,-1,-1,-1,3,-1,-1,9,2,2,-1,-1,11,-1,0,0,14997
-9214366158247265321,1,2,3,10,0,-1,11,-1,10,8,-1,-1,-1,0,-1,-1,9,2,2,-1,-1,11,-1,0,0,14998
-9214366158247265321,1,2,3,10,0,-1,11,-1,9,8,-1,-1,-1,3,-1,-1,9,3,2,-1,-1,11,-1,0,0,14999
8999466631855473023,1,2,0,6,10,5,1,1,-1,-1,3,9,8,9,5,11,2,9,9,-1,-1,-1,-1,0,0,15003
8999466631855473023,1,2,0,4,10,5,1,1,-1,-1,2,10,9,5,2,9,2,10,9,0,11,-1,-1,0,0,15004
8999466631855473023,1,2,0,2,10,5,1,1,-1,-1,2,10,9,10,10,8,1,10,10,2,10,4,10,0,0,15005
8999466631855473023,1,2,0,2,10,6,1,1,-1,-1,2,10,9,11,11,7,1,10,10,10,1,5,9,0,0,15006
8999466631855473023,1,2,0,2,10,6,1,2,-1,-1,2,10,9,10,11,8,1,10,10,2,9,5,9,0,0,15007
8999466631855473023,1,2,0,2,10,6,1,2,-1,-1,2,10,9,11,11,8,1,10,10,9,2,6,4,0,0,15008
8999466631855473023,1,2,0,2,10,6,1,2,-1,-1,2,10,9,11,11,8,2,10,9,8,2,2,3,0,1,15009
8999466631855473023,1,2,0,2,10,6,1,2,-1,-1,3,9,8,11,11,3,2,9,9,11,0,1,9,0,0,15010
8999466631855473023,1,2,0,2,10,6,1,2,-1,-1,4,9,7,9,11,2,3,9,8,11,0,3,11,0,0,15011
8999466631855473023,1,2,0,2,10,7,1,2,-1,-1,2,10,9,7,3,10,3,9,8,0,11,6,10,0,0,15012
8999466631855473023,1,2,1,0,10,7,2,3,1,3,3,9,8,10,11,6,3,9,8,10,1,5,10,0,0,15013
8999466631855473023,1,2,1,0,10,7,2,3,2,2,2,10,9,10,11,10,2,9,9,1,10,5,8,0,1,15014
8999466631855473023,1,2,1,0,10,7,2,3,2,3,3,9,8,10,11,3,3,9,8,11,0,4,8,0,1,15015
8999466631855473023,1,2,1,0,10,7,2,3,2,3,3,9,8,9,10,5,3,8,8,9,1,4,7,0,1,15016
8999466631855473023,1,2,1,0,10,7,2,5,2,4,4,8,7,11,11,2,4,8,7,11,0,6,10,0,0,15017
8999466631855473023,1,2,1,0,10,8,2,5,2,4,5,8,6,9,10,2,5,7,6,11,0,6,11,0,0,15018
8999466631855473023,1,2,1,0,10,8,2,3,2,4,4,9,7,0,0,9,5,8,6,0,11,9,11,0,0,15019
8999466631855473023,1,2,1,0,11,8,2,3,2,4,4,9,7,10,10,8,4,8,7,3,8,9,10,0,0,15020
8999466631855473023,1,2,1,0,11,8,2,5,3,4,4,9,7,11,11,8,4,8,7,10,1,10,9,0,0,15021
8999466631855473023,1,2,1,0,11,8,2,5,3,4,4,9,7,6,4,8,4,8,7,1,10,9,9,0,0,15022
8999466631855473023,1,2,2,0,11,8,3,5,3,4,5,8,7,11,11,2,5,7,6,11,0,9,7,0,0,15023
8999466631855473023,1,2,2,0,11,9,3,6,3,4,3,9,8,10,8,11,4,8,7,0,11,8,8,0,0,15024
8999466631855473023,1,2,2,0,11,9,3,6,3,3,2,10,9,7,2,10,3,8,8,0,11,8,11,0,0,15025
8999466631855473023,1,2,2,0,11,9,3,6,3,3,2,10,9,8,8,7,3,8,8,3,8,6,11,0,0,15026
8999466631855473023,1,2,2,0,11,9,3,6,4,4,2,10,9,10,11,6,4,8,7,9,1,5,11,0,0,15027
8999466631855473023,1,2,2,0,11,9,3,6,4,5,3,9,8,10,11,1,5,8,7,11,0,3,10,0,0,15028
8999466631855473023,1,2,3,0,11,9,4,6,4,5,3,9,8,9,10,8,4,8,7,2,9,3,10,0,0,15029
8999466631855473023,1,2,3,0,11,9,4,6,4,4,2,10,9,9,6,10,4,8,7,0,11,2,10,0,1,15030
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15034
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,10,-1,-1,10,1,1,-1,-1,11,-1,0,0,15035
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,1,-1,-1,10,1,1,-1,-1,11,-1,0,0,15036
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15037
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,11,-1,0,0,15038
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,3,-1,-1,10,1,1,-1,-1,10,-1,0,0,15039
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,15040
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,7,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15041
-8277972603946236978,1,2,1,10,1,-1,1,-1,1,9,-1,-1,-1,2,-1,-1,10,1,1,-1,-1,11,-1,0,0,15042
-8277972603946236978,1,2,1,10,1,-1,2,-1,1,9,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15043
-8277972603946236978,1,2,2,10,1,-1,2,-1,1,9,-1,-1,-1,5,-1,-1,10,1,1,-1,-1,11,-1,0,0,15044
-8277972603946236978,1,2,2,10,1,-1,2,-1,1,9,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15045
-8277972603946236978,1,2,2,10,1,-1,1,-1,1,9,-1,-1,-1,0,-1,-1,10,1,1,-1,-1,10,-1,0,0,15046
-8277972603946236978,1,2,2,10,1,-1,1,-1,1,6,-1,-1,-1,1,-1,-1,7,6,4,-1,-1,10,-1,0,0,15047
-8277972603946236978,1,2,2,10,1,-1,2,-1,1,6,-1,-1,-1,11,-1,-1,7,6,4,-1,-1,10,-1,0,0,15048
-8277972603946236978,1,2,2,10,1,-1,1,-1,1,5,-1,-1,-1,1,-1,-1,6,6,5,-1,-1,10,-1,0,1,15049
3106605513155269512,1,2,1,10,1,-1,2,-1,2,3,-1,-1,-1,11,-1,-1,3,9,8,-1,-1,11,-1,0,0,15055
3106605513155269512,1,2,1,10,1,-1,2,-1,2,3,-1,-1,-1,7,-1,-1,3,9,8,-1,-1,11,-1,0,0,15056
3106605513155269512,1,2,1,10,1,-1,2,-1,2,2,-1,-1,-1,6,-1,-1,3,9,8,-1,-1,11,-1,0,1,15057
3106605513155269512,1,2,1,10,1,-1,2,-1,2,3,-1,-1,-1,6,-1,-1,3,9,8,-1,-1,11,-1,0,1,15058
3106605513155269512,1,2,1,10,1,-1,2,-1,2,3,-1,-1,-1,4,-1,-1,4,8,7,-1,-1,11,-1,0,1,15059
3106605513155269512,1,2,1,10,1,-1,2,-1,2,3,-1,-1,-1,5,-1,-1,4,8,7,-1,-1,0,-1,0,1,15060
3106605513155269512,1,2,1,10,1,-1,2,-1,2,4,-1,-1,-1,7,-1,-1,4,8,7,-1,-1,0,-1,0,0,15061
3106605513155269512,1,2,1,10,1,-1,3,-1,2,4,-1,-1,-1,9,-1,-1,4,8,7,-1,-1,2,-1,0,0,15062
3106605513155269512,1,2,1,10,1,-1,3,-1,2,3,-1,-1,-1,6,-1,-1,4,8,7,-1,-1,2,-1,0,1,15063
3106605513155269512,1,2,1,10,1,-1,3,-1,2,3,-1,-1,-1,8,-1,-1,4,8,7,-1,-1,1,-1,0,0,15064
3106605513155269512,1,2,2,10,1,-1,3,-1,2,4,-1,-1,-1,3,-1,-1,4,8,7,-1,-1,2,-1,0,1,15065
3106605513155269512,1,2,2,10,1,-1,3,-1,2,3,-1,-1,-1,4,-1,-1,4,8,7,-1,-1,3,-1,0,1,15066
3106605513155269512,1,2,2,10,1,-1,3,-1,2,4,-1,-1,-1,3,-1,-1,4,8,7,-1,-1,2,-1,0,1,15067
3106605513155269512,1,2,2,10,1,-1,3,-1,2,5,-1,-1,-1,2,-1,-1,6,7,6,-1,-1,2,-1,0,0,15068
3106605513155269512,1,2,2,10,1,-1,3,-1,2,6,-1,-1,-1,5,-1,-1,6,7,5,-1,-1,0,-1,0,0,15069
3106605513155269512,1,2,2,10,1,-1,3,-1,2,4,-1,-1,-1,11,-1,-1,5,7,6,-1,-1,7,-1,0,0,15070
3106605513155269512,1,2,3,10,1,-1,3,-1,2,4,-1,-1,-1,3,-1,-1,5,7,6,-1,-1,7,-1,0,0,15072
-8751084648283334762,1,2,1,8,8,4,2,2,1,9,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,15076
-8751084648283334762,1,2,1,8,8,4,2,2,1,9,-1,-1,-1,9,-1,-1,10,1,1,-1,-1,11,-1,0,0,15077
-8751084648283334762,1,2,1,8,8,4,2,2,1,9,-1,-1,-1,4,-1,-1,10,1,1,-1,-1,11,-1,0,0,15078
